name,label
eriogonum_microthecum_var_simpsonii,Eriogonum microthecum var. simpsonii
eriogonum_ovalifolium,Eriogonum ovalifolium
eriogonum_ovalifolium_var_ovalifolium,Eriogonum ovalifolium var. ovalifolium
eriogonum_ovalifolium_var_purpureum,Eriogonum ovalifolium var. purpureum
eriogonum_palmerianum,Eriogonum palmerianum
eriogonum_pauciflorum,Eriogonum pauciflorum
eriogonum_pelinophilum,Eriogonum pelinophilum
eriogonum_racemosum,Eriogonum racemosum
eriogonum_scabrellum,Eriogonum scabrellum
eriogonum_shockleyi,Eriogonum shockleyi
eriogonum_tenellum_var_tenellum,Eriogonum tenellum var. tenellum
eriogonum_tumulosum,Eriogonum tumulosum
eriogonum_umbellatum,Eriogonum umbellatum
eriogonum_umbellatum_var_aureum,Eriogonum umbellatum var. aureum
eriogonum_umbellatum_var_majus,Eriogonum umbellatum var. majus
eriogonum_umbellatum_var_porteri,Eriogonum umbellatum var. porteri
eriogonum_umbellatum_var_ramulosum,Eriogonum umbellatum var. ramulosum
eriogonum_umbellatum_var_subaridum,Eriogonum umbellatum var. subaridum
eriogonum_umbellatum_var_umbellatum,Eriogonum umbellatum var. umbellatum
eriogonum_wetherillii,Eriogonum wetherillii
erioneuron,Erioneuron
erioneuron_pilosum,Erioneuron pilosum
eriophorum,Eriophorum
eriophorum_angustifolium,Eriophorum angustifolium
eriophorum_chamissonis,Eriophorum chamissonis
eriophorum_gracile,Eriophorum gracile
eriophorum_scheuchzeri,Eriophorum scheuchzeri
eriophorum_viridicarinatum,Eriophorum viridicarinatum
eritrichium,Eritrichium
eritrichium_argenteum,Eritrichium argenteum
eritrichium_nanum_var_elongatum,Eritrichium nanum var. elongatum
erodium,Erodium
erodium_cicutarium,Erodium cicutarium
eryngium,Eryngium
eryngium_planum,Eryngium planum
erysimum,Erysimum
erysimum_asperum,Erysimum asperum
erysimum_capitatum,Erysimum capitatum
erysimum_cheiranthoides,Erysimum cheiranthoides
erysimum_inconspicuum,Erysimum inconspicuum
erysimum_repandum,Erysimum repandum
erythranthe,Erythranthe
erythranthe_cordata,Erythranthe cordata
erythranthe_eastwoodiae,Erythranthe eastwoodiae
erythranthe_floribunda,Erythranthe floribunda
erythranthe_gemmipara,Erythranthe gemmipara
erythranthe_geyeri,Erythranthe geyeri
erythranthe_guttata,Erythranthe guttata
erythranthe_hallii,Erythranthe hallii
erythranthe_lewisii,Erythranthe lewisii
erythranthe_minor,Erythranthe minor
erythranthe_moschata,Erythranthe moschata
erythranthe_rubella,Erythranthe rubella
erythranthe_suksdorfii,Erythranthe suksdorfii
erythranthe_tilingii,Erythranthe tilingii
erythranthe_utahensis,Erythranthe utahensis
erythronium,Erythronium
erythronium_grandiflorum_ssp_grandiflorum,Erythronium grandiflorum ssp. grandiflorum
eschscholzia,Eschscholzia
eschscholzia_californica_ssp_californica,Eschscholzia californica ssp. californica
escobaria,Escobaria
escobaria_missouriensis,Escobaria missouriensis
escobaria_vivipara,Escobaria vivipara
eucephalus,Eucephalus
eucephalus_elegans,Eucephalus elegans
eucephalus_engelmannii,Eucephalus engelmannii
euclidium,Euclidium
euclidium_syriacum,Euclidium syriacum
euphorbia,Euphorbia
euphorbia_brachycera,Euphorbia brachycera
euphorbia_crenulata,Euphorbia crenulata
euphorbia_cyparissias,Euphorbia cyparissias
euphorbia_davidii,Euphorbia davidii
euphorbia_dentata,Euphorbia dentata
euphorbia_esula,Euphorbia esula
euphorbia_exstipulata,Euphorbia exstipulata
euphorbia_fendleri,Euphorbia fendleri
euphorbia_geyeri,Euphorbia geyeri
euphorbia_glyptosperma,Euphorbia glyptosperma
euphorbia_hexagona,Euphorbia hexagona
euphorbia_incisa,Euphorbia incisa
euphorbia_lata,Euphorbia lata
euphorbia_lurida,Euphorbia lurida
euphorbia_maculata,Euphorbia maculata
euphorbia_marginata,Euphorbia marginata
euphorbia_missurica,Euphorbia missurica
euphorbia_myrsinites,Euphorbia myrsinites
euphorbia_parryi,Euphorbia parryi
euphorbia_peplus,Euphorbia peplus
euphorbia_prostrata,Euphorbia prostrata
euphorbia_revoluta,Euphorbia revoluta
euphorbia_schizoloba,Euphorbia schizoloba
euphorbia_serpens,Euphorbia serpens
euphorbia_serpillifolia,Euphorbia serpillifolia
euphorbia_spathulata,Euphorbia spathulata
euphorbia_stictospora,Euphorbia stictospora
euphorbia_virgata,Euphorbia virgata
euphrosyne,Euphrosyne
euphrosyne_acerosa,Euphrosyne acerosa
euploca,Euploca
euploca_convolvulacea,Euploca convolvulacea
eustoma,Eustoma
eustoma_grandiflorum,Eustoma grandiflorum
eustoma_russellianum,Eustoma russellianum
euthamia,Euthamia
euthamia_graminifolia,Euthamia graminifolia
euthamia_gymnospermoides,Euthamia gymnospermoides
euthamia_occidentalis,Euthamia occidentalis
eutrema,Eutrema
eutrema_penlandii,Eutrema penlandii
eutrema_salsugineum,Eutrema salsugineum
eutrochium,Eutrochium
eutrochium_maculatum,Eutrochium maculatum
evax,Evax
evax_prolifera,Evax prolifera
evolvulus,Evolvulus
evolvulus_nuttallianus,Evolvulus nuttallianus
fagopyrum,Fagopyrum
fagopyrum_esculentum,Fagopyrum esculentum
fallopia,Fallopia
fallopia_baldschuanica,Fallopia baldschuanica
fallopia_convolvulus,Fallopia convolvulus
fallopia_japonica_var_japonica,Fallopia japonica var. japonica
fallopia_scandens,Fallopia scandens
fallugia,Fallugia
fallugia_paradoxa,Fallugia paradoxa
fendlera,Fendlera
fendlera_rupicola,Fendlera rupicola
fendlerella,Fendlerella
fendlerella_utahensis,Fendlerella utahensis
festuca,Festuca
festuca_arizonica,Festuca arizonica
festuca_baffinensis,Festuca baffinensis
festuca_brachyphylla_ssp_coloradensis,Festuca brachyphylla ssp. coloradensis
festuca_bromoides,Festuca bromoides
festuca_calligera,Festuca calligera
festuca_campestris,Festuca campestris
festuca_dasyclada,Festuca dasyclada
festuca_earlei,Festuca earlei
festuca_hallii,Festuca hallii
festuca_idahoensis,Festuca idahoensis
festuca_kingii,Festuca kingii
festuca_microstachys,Festuca microstachys
festuca_minutiflora,Festuca minutiflora
festuca_myuros,Festuca myuros
festuca_octoflora,Festuca octoflora
festuca_rubra_ssp_rubra,Festuca rubra ssp. rubra
festuca_saximontana_var_saximontana,Festuca saximontana var. saximontana
festuca_sororia,Festuca sororia
festuca_subulata,Festuca subulata
festuca_thurberi,Festuca thurberi
festuca_trachyphylla,Festuca trachyphylla
filipendula,Filipendula
filipendula_ulmaria_ssp_denudata,Filipendula ulmaria ssp. denudata
fimbristylis,Fimbristylis
fimbristylis_puberula_var_interior,Fimbristylis puberula var. interior
flaveria,Flaveria
flaveria_campestris,Flaveria campestris
floerkea,Floerkea
floerkea_proserpinacoides,Floerkea proserpinacoides
forestiera,Forestiera
forestiera_pubescens,Forestiera pubescens
forsellesia,Forsellesia
forsellesia_meionandra,Forsellesia meionandra
forsellesia_planitierum,Forsellesia planitierum
fragaria,Fragaria
fragaria_vesca,Fragaria vesca
fragaria_virginiana,Fragaria virginiana
frangula,Frangula
frangula_alnus,Frangula alnus
frankenia,Frankenia
frankenia_jamesii,Frankenia jamesii
frasera,Frasera
frasera_albomarginata,Frasera albomarginata
frasera_coloradensis,Frasera coloradensis
frasera_paniculata,Frasera paniculata
frasera_speciosa,Frasera speciosa
fraxinus,Fraxinus
fraxinus_americana,Fraxinus americana
fraxinus_anomala,Fraxinus anomala
fraxinus_pennsylvanica,Fraxinus pennsylvanica
fritillaria,Fritillaria
fritillaria_atropurpurea,Fritillaria atropurpurea
fritillaria_pudica,Fritillaria pudica
froelichia,Froelichia
froelichia_floridana,Froelichia floridana
froelichia_gracilis,Froelichia gracilis
fumaria,Fumaria
fumaria_vaillantii,Fumaria vaillantii
funastrum,Funastrum
funastrum_crispum,Funastrum crispum
gagea,Gagea
gagea_serotina,Gagea serotina
gaillardia,Gaillardia
gaillardia_×grandiflora,Gaillardia ×grandiflora
gaillardia_aristata,Gaillardia aristata
gaillardia_pinnatifida,Gaillardia pinnatifida
gaillardia_pulchella_var_pulchella,Gaillardia pulchella var. pulchella
gaillardia_spathulata,Gaillardia spathulata
galega,Galega
galega_officinalis,Galega officinalis
galeopsis,Galeopsis
galeopsis_bifida,Galeopsis bifida
galeopsis_ladanum,Galeopsis ladanum
galinsoga,Galinsoga
galinsoga_parviflora_var_parviflora,Galinsoga parviflora var. parviflora
galinsoga_quadriradiata,Galinsoga quadriradiata
galium,Galium
galium_aparine,Galium aparine
galium_bifolium,Galium bifolium
galium_boreale,Galium boreale
galium_coloradoense,Galium coloradoense
galium_mexicanum_ssp_asperrimum,Galium mexicanum ssp. asperrimum
galium_multiflorum,Galium multiflorum
galium_multiflorum_var_coloradoense,Galium multiflorum var. coloradoense
galium_odoratum,Galium odoratum
galium_pilosum,Galium pilosum
galium_trifidum_ssp_subbiflorum,Galium trifidum ssp. subbiflorum
galium_triflorum,Galium triflorum
galium_verum,Galium verum
gaultheria,Gaultheria
gaultheria_humifusa,Gaultheria humifusa
gayophytum,Gayophytum
gayophytum_decipiens,Gayophytum decipiens
gayophytum_diffusum_ssp_parviflorum,Gayophytum diffusum ssp. parviflorum
gayophytum_humile,Gayophytum humile
gayophytum_racemosum,Gayophytum racemosum
gayophytum_ramosissimum,Gayophytum ramosissimum
gentiana,Gentiana
gentiana_affinis,Gentiana affinis
gentiana_algida,Gentiana algida
gentiana_andrewsii,Gentiana andrewsii
gentiana_bigelovii,Gentiana bigelovii
gentiana_fremontii,Gentiana fremontii
gentiana_parryi,Gentiana parryi
gentiana_prostrata,Gentiana prostrata
gentianella,Gentianella
gentianella_acuta,Gentianella acuta
gentianella_heterosepala,Gentianella heterosepala
gentianella_tenella_ssp_tenella,Gentianella tenella ssp. tenella
gentianella_tortuosa,Gentianella tortuosa
gentianopsis,Gentianopsis
gentianopsis_barbellata,Gentianopsis barbellata
gentianopsis_detonsa_var_elegans,Gentianopsis detonsa var. elegans
gentianopsis_procera,Gentianopsis procera
gentianopsis_thermalis,Gentianopsis thermalis
gentianopsis_virgata,Gentianopsis virgata
geranium,Geranium
geranium_atropurpureum,Geranium atropurpureum
geranium_bicknellii,Geranium bicknellii
geranium_caespitosum,Geranium caespitosum
geranium_carolinianum,Geranium carolinianum
geranium_pusillum,Geranium pusillum
geranium_richardsonii,Geranium richardsonii
geranium_viscosissimum,Geranium viscosissimum
geum,Geum
geum_aleppicum,Geum aleppicum
geum_macrophyllum_var_perincisum,Geum macrophyllum var. perincisum
geum_rivale,Geum rivale
geum_rossii_var_turbinatum,Geum rossii var. turbinatum
geum_triflorum,Geum triflorum
gilia,Gilia
gilia_clokeyi,Gilia clokeyi
gilia_ophthalmoides,Gilia ophthalmoides
gilia_sinuata,Gilia sinuata
gilia_tweedyi,Gilia tweedyi
giliastrum,Giliastrum
giliastrum_acerosum,Giliastrum acerosum
glandularia,Glandularia
glandularia_bipinnatifida,Glandularia bipinnatifida
glaucium,Glaucium
glaucium_corniculatum,Glaucium corniculatum
glaucium_flavum,Glaucium flavum
glaux,Glaux
glaux_maritima,Glaux maritima
glebionis,Glebionis
glebionis_coronaria,Glebionis coronaria
glechoma,Glechoma
glechoma_hederacea,Glechoma hederacea
gleditsia,Gleditsia
gleditsia_triacanthos,Gleditsia triacanthos
glossopetalon,Glossopetalon
glossopetalon_spinescens_var_meionandrum,Glossopetalon spinescens var. meionandrum
glossopetalon_spinescens_var_planitierum,Glossopetalon spinescens var. planitierum
glyceria,Glyceria
glyceria_borealis,Glyceria borealis
glyceria_elata,Glyceria elata
glyceria_grandis,Glyceria grandis
glyceria_striata,Glyceria striata
glycyrrhiza,Glycyrrhiza
glycyrrhiza_lepidota,Glycyrrhiza lepidota
gnaphalium,Gnaphalium
gnaphalium_exilifolium,Gnaphalium exilifolium
gnaphalium_palustre,Gnaphalium palustre
gnaphalium_uliginosum,Gnaphalium uliginosum
goodyera,Goodyera
goodyera_oblongifolia,Goodyera oblongifolia
goodyera_repens,Goodyera repens
graphephorum,Graphephorum
graphephorum_wolfii,Graphephorum wolfii
gratiola,Gratiola
gratiola_neglecta,Gratiola neglecta
grayia,Grayia
grayia_brandegeei,Grayia brandegeei
grayia_spinosa,Grayia spinosa
greeneocharis,Greeneocharis
greeneocharis_circumscissa,Greeneocharis circumscissa
grindelia,Grindelia
grindelia_arizonica,Grindelia arizonica
grindelia_ciliata,Grindelia ciliata
grindelia_decumbens,Grindelia decumbens
grindelia_fastigiata,Grindelia fastigiata
grindelia_hirsutula,Grindelia hirsutula
grindelia_hirsutula_var_acutifolia,Grindelia hirsutula var. acutifolia
grindelia_hirsutula_var_decumbens,Grindelia hirsutula var. decumbens
grindelia_hirsutula_var_revoluta,Grindelia hirsutula var. revoluta
grindelia_inornata,Grindelia inornata
grindelia_nuda,Grindelia nuda
grindelia_nuda_var_aphanactis,Grindelia nuda var. aphanactis
grindelia_nuda_var_nuda,Grindelia nuda var. nuda
grindelia_squarrosa,Grindelia squarrosa
grindelia_squarrosa_var_quasiperennis,Grindelia squarrosa var. quasiperennis
grindelia_squarrosa_var_serrulata,Grindelia squarrosa var. serrulata
grindelia_squarrosa_var_squarrosa,Grindelia squarrosa var. squarrosa
grindelia_subalpina,Grindelia subalpina
guilleminea,Guilleminea
guilleminea_densa,Guilleminea densa
guilleminea_densa_var_densa,Guilleminea densa var. densa
gutierrezia,Gutierrezia
gutierrezia_elegans,Gutierrezia elegans
gutierrezia_microcephala,Gutierrezia microcephala
gutierrezia_sarothrae,Gutierrezia sarothrae
gymnocarpium,Gymnocarpium
gymnocarpium_dryopteris,Gymnocarpium dryopteris
gymnosteris,Gymnosteris
gymnosteris_parvula,Gymnosteris parvula
gypsophila,Gypsophila
gypsophila_elegans,Gypsophila elegans
gypsophila_paniculata,Gypsophila paniculata
gypsophila_scorzonerifolia,Gypsophila scorzonerifolia
gypsophila_vaccaria,Gypsophila vaccaria
hackelia,Hackelia
hackelia_besseyi,Hackelia besseyi
hackelia_floribunda,Hackelia floribunda
hackelia_gracilenta,Hackelia gracilenta
hackelia_micrantha,Hackelia micrantha
halerpestes,Halerpestes
halerpestes_cymbalaria,Halerpestes cymbalaria
halogeton,Halogeton
halogeton_glomeratus,Halogeton glomeratus
harbouria,Harbouria
harbouria_trachypleura,Harbouria trachypleura
hedeoma,Hedeoma
hedeoma_drummondii,Hedeoma drummondii
hedeoma_hispida,Hedeoma hispida
hedyotis,Hedyotis
hedyotis_nigricans,Hedyotis nigricans
hedysarum,Hedysarum
hedysarum_boreale,Hedysarum boreale
hedysarum_occidentale,Hedysarum occidentale
helenium,Helenium
helenium_autumnale,Helenium autumnale
helenium_microcephalum_var_microcephalum,Helenium microcephalum var. microcephalum
helianthella,Helianthella
helianthella_microcephala,Helianthella microcephala
helianthella_parryi,Helianthella parryi
helianthella_quinquenervis,Helianthella quinquenervis
helianthella_uniflora,Helianthella uniflora
helianthemum,Helianthemum
helianthemum_bicknellii,Helianthemum bicknellii
helianthus,Helianthus
helianthus_annuus,Helianthus annuus
helianthus_ciliaris,Helianthus ciliaris
helianthus_maximiliani,Helianthus maximiliani
helianthus_nuttallii,Helianthus nuttallii
helianthus_pauciflorus_ssp_subrhomboideus,Helianthus pauciflorus ssp. subrhomboideus
helianthus_petiolaris,Helianthus petiolaris
helianthus_petiolaris_ssp_fallax,Helianthus petiolaris ssp. fallax
helianthus_petiolaris_ssp_petiolaris,Helianthus petiolaris ssp. petiolaris
helianthus_pumilus,Helianthus pumilus
helianthus_rigidus_ssp_subrhomboideus,Helianthus rigidus ssp. subrhomboideus
helianthus_tuberosus,Helianthus tuberosus
helictochloa,Helictochloa
helictochloa_hookeri,Helictochloa hookeri
helictotrichon,Helictotrichon
helictotrichon_mortonianum,Helictotrichon mortonianum
heliomeris,Heliomeris
heliomeris_longifolia,Heliomeris longifolia
heliomeris_multiflora,Heliomeris multiflora
heliomeris_multiflora_var_multiflora,Heliomeris multiflora var. multiflora
heliomeris_multiflora_var_nevadensis,Heliomeris multiflora var. nevadensis
heliopsis,Heliopsis
heliopsis_helianthoides_var_scabra,Heliopsis helianthoides var. scabra
heliotropium,Heliotropium
heliotropium_curassavicum,Heliotropium curassavicum
heliotropium_curassavicum_var_obovatum,Heliotropium curassavicum var. obovatum
heliotropium_curassavicum_var_oculatum,Heliotropium curassavicum var. oculatum
hemerocallis,Hemerocallis
hemerocallis_fulva,Hemerocallis fulva
heracleum,Heracleum
heracleum_maximum,Heracleum maximum
heracleum_sphondylium_ssp_montanum,Heracleum sphondylium ssp. montanum
herniaria,Herniaria
herniaria_glabra,Herniaria glabra
herrickia,Herrickia
herrickia_glauca_var_glauca,Herrickia glauca var. glauca
herrickia_horrida,Herrickia horrida
hesperidanthus,Hesperidanthus
hesperidanthus_linearifolius,Hesperidanthus linearifolius
hesperis,Hesperis
hesperis_matronalis,Hesperis matronalis
hesperochiron,Hesperochiron
hesperochiron_pumilus,Hesperochiron pumilus
hesperostipa,Hesperostipa
hesperostipa_comata,Hesperostipa comata
hesperostipa_neomexicana,Hesperostipa neomexicana
hesperostipa_spartea,Hesperostipa spartea
heteranthera,Heteranthera
heteranthera_dubia,Heteranthera dubia
heteranthera_limosa,Heteranthera limosa
heterocodon,Heterocodon
heterocodon_rariflorum,Heterocodon rariflorum
heterosperma,Heterosperma
heterosperma_pinnatum,Heterosperma pinnatum
heterotheca,Heterotheca
heterotheca_foliosa,Heterotheca foliosa
heterotheca_pumila,Heterotheca pumila
heterotheca_stenophylla,Heterotheca stenophylla
heterotheca_subaxillaris_ssp_latifolia,Heterotheca subaxillaris ssp. latifolia
heterotheca_villosa,Heterotheca villosa
heterotheca_villosa_var_angustifolia,Heterotheca villosa var. angustifolia
heterotheca_villosa_var_minor,Heterotheca villosa var. minor
heterotheca_villosa_var_nana,Heterotheca villosa var. nana
heterotheca_villosa_var_pedunculata,Heterotheca villosa var. pedunculata
heterotheca_villosa_var_scabra,Heterotheca villosa var. scabra
heterotheca_villosa_var_villosa,Heterotheca villosa var. villosa
heterotheca_viscida,Heterotheca viscida
heterotheca_zionensis,Heterotheca zionensis
heuchera,Heuchera
heuchera_bracteata,Heuchera bracteata
heuchera_hallii,Heuchera hallii
heuchera_parvifolia,Heuchera parvifolia
heuchera_richardsonii,Heuchera richardsonii
heuchera_rubescens,Heuchera rubescens
heuchera_versicolor,Heuchera versicolor
hibiscus,Hibiscus
hibiscus_trionum,Hibiscus trionum
hieracium,Hieracium
hieracium_albiflorum,Hieracium albiflorum
hieracium_aurantiacum,Hieracium aurantiacum
hieracium_fendleri,Hieracium fendleri
hieracium_triste,Hieracium triste
hilaria,Hilaria
hilaria_jamesii,Hilaria jamesii
hippuris,Hippuris
hippuris_vulgaris,Hippuris vulgaris
hoffmannseggia,Hoffmannseggia
hoffmannseggia_drepanocarpa,Hoffmannseggia drepanocarpa
hoffmannseggia_glauca,Hoffmannseggia glauca
hoffmannseggia_repens,Hoffmannseggia repens
holcus,Holcus
holcus_lanatus,Holcus lanatus
holmgrenia,Holmgrenia
holmgrenia_andina,Holmgrenia andina
holodiscus,Holodiscus
holodiscus_discolor,Holodiscus discolor
holodiscus_discolor_var_discolor,Holodiscus discolor var. discolor
holodiscus_discolor_var_dumosus,Holodiscus discolor var. dumosus
holodiscus_discolor_var_microphyllus,Holodiscus discolor var. microphyllus
holodiscus_dumosus,Holodiscus dumosus
holosteum,Holosteum
holosteum_umbellatum,Holosteum umbellatum
hopia,Hopia
hopia_obtusa,Hopia obtusa
hordeum,Hordeum
hordeum_brachyantherum,Hordeum brachyantherum
hordeum_jubatum,Hordeum jubatum
hordeum_murinum,Hordeum murinum
hordeum_pusillum,Hordeum pusillum
hordeum_vulgare,Hordeum vulgare
hornungia,Hornungia
hornungia_procumbens,Hornungia procumbens
humulus,Humulus
humulus_neomexicanus,Humulus neomexicanus
huperzia,Huperzia
huperzia_haleakalae,Huperzia haleakalae
hybanthus,Hybanthus
hybanthus_verticillatus,Hybanthus verticillatus
hydrophyllum,Hydrophyllum
hydrophyllum_capitatum_var_capitatum,Hydrophyllum capitatum var. capitatum
